"id","hs_dip","ethnicity","age","gender","clubmemb","residency","oc","founda","visitlib","med","per","fin","ft_pt","attendance","week4_test","first_sem","attend_disc","first_sem_disc","week4_test_disc","age_disc","startweek","endweek","drops"
4489,3,"1",27,"2",2,"1","no","no",2,0,0,0,"pt",0.756231594660003,0.641700194733644,0.490651019153375,"good","fail","pass","millenn",1,118,1
4490,1,"2",23,"2",0,"1","no","no",0,0,0,0,"ft",0.904131146060566,0.419313492538664,0.193538428870904,"good","fail","fail","millenn",1,156,0
4491,1,"3",23,"1",0,"1","no","no",0,0,0,0,"pt",0.941576782382567,0.358012336397998,0.811156892127294,"good","dist","fail","millenn",1,40,1
4492,5,"3",21,"1",0,"3","yes","no",3,0,0,0,"ft",0.984302961500867,0.758259478696314,0.602363448939088,"good","pass","dist","millenn",1,156,0
4493,2,"3",26,"2",2,"1","no","no",6,0,0,0,"pt",0.915399631902818,0.80016027678183,0.915811149424623,"good","dist","dist","millenn",1,155,1
4494,2,"1",42,"1",2,"1","no","no",0,0,0,0,"pt",0.911048988663377,0.461851083489883,0.937279072462736,"good","dist","fail","geny",1,156,0
4495,4,"3",28,"1",0,"1","no","no",4,0,0,0,"pt",0.911970215070215,0.752619808465601,0.930739657594146,"good","dist","dist","millenn",1,79,1
4496,1,"1",30,"2",2,"1","yes","no",0,0,0,0,"ft",0.793299032333187,0.465499455241024,0.771369285171399,"good","dist","fail","millenn",1,156,0
4497,3,"1",20,"2",0,"3","yes","no",4,0,1,0,"ft",0.986020727603676,0.689164075970469,0.95670729210489,"good","dist","pass","genz",1,156,0
4498,1,"1",25,"1",2,"1","no","no",0,0,0,0,"ft",0.92658741334481,0.448220269728818,0.918904030823242,"good","dist","fail","millenn",1,156,0
4499,2,"2",35,"1",0,"1","no","no",0,0,0,0,"ft",0.82923029102184,0.350457301530868,0.681622854438535,"good","pass","fail","geny",1,156,0
4500,5,"1",26,"1",0,"3","yes","no",4,0,0,0,"ft",0.998092237502878,0.806063023206221,0.697698455907314,"good","pass","dist","millenn",1,26,1
4501,2,"2",18,"2",2,"3","no","no",0,0,0,0,"ft",0.900097188904767,0.549697664322979,0.734831706205225,"good","pass","pass","genz",1,156,0
4502,2,"4",23,"1",2,"1","no","no",0,0,0,0,"pt",0.589540226200288,0.396648184164129,0.666025833295891,"ok","pass","fail","millenn",1,57,1
4503,2,"1",33,"1",0,"3","no","no",0,0,0,0,"ft",0.975358666726224,0.419762901259102,0.810859460230937,"good","dist","fail","millenn",1,40,1
4504,5,"1",25,"2",1,"3","no","no",5,0,0,2,"ft",0.916926627088079,0.653585721786505,0.361348836015614,"good","fail","pass","millenn",1,156,0
4505,2,"2",21,"2",0,"1","yes","no",2,0,0,0,"pt",0.679528891079101,0.567276252838815,0.829422879075761,"ok","dist","pass","millenn",1,156,0
4506,4,"3",29,"1",2,"1","yes","yes",3,1,0,0,"pt",0.249718783312071,0.475889863665328,0.343439273600701,"poor","fail","fail","millenn",1,156,0
4507,2,"1",21,"2",0,"1","no","no",2,0,0,0,"pt",0.970571951639927,0.638164626345898,0.850863454932581,"good","dist","pass","millenn",1,26,1
4508,4,"2",19,"1",0,"1","no","no",0,0,0,0,"ft",0.865534661458704,0.530543922454246,0.313089499226181,"good","fail","pass","genz",1,13,1
4509,3,"5",17,"2",0,"1","no","no",3,0,0,0,"ft",0.913532357408172,0.540944125654796,0.373383954271652,"good","fail","pass","genz",1,56,1
4510,2,"2",33,"1",3,"3","yes","no",0,0,0,0,"ft",0.963471065743848,0.573197535313318,0.917639879307719,"good","dist","pass","millenn",1,156,0
4511,2,"1",37,"4",0,"1","yes","no",0,0,0,0,"ft",0.984077622739223,0.400077405840425,0.426380512256788,"good","fail","fail","geny",1,156,0
4512,1,"1",21,"1",2,"1","yes","no",0,0,0,0,"pt",0.9061304305732,0.483357751036743,0.725271446006191,"good","pass","fail","millenn",1,156,0
4513,2,"1",18,"2",3,"1","no","no",3,1,0,0,"ft",0.949704038939161,0.706025829392527,0.749480090305493,"good","pass","pass","genz",1,156,0
4514,3,"1",27,"2",2,"1","yes","no",5,0,0,0,"ft",0.922612566395126,0.671180493217334,0.913202155418877,"good","dist","pass","millenn",1,156,0
4515,3,"1",21,"2",2,"1","no","no",3,0,0,0,"ft",0.710946131182963,0.503816386441137,0.653169580471926,"ok","pass","pass","millenn",1,156,0
4516,2,"2",29,"2",0,"1","no","no",5,0,0,0,"pt",0.769565403420238,0.750032712506277,0.732146265505592,"good","pass","dist","millenn",1,156,0
4517,1,"1",36,"1",2,"3","yes","no",4,0,0,0,"ft",0.950796211981881,0.740336743611459,0.665038631043551,"good","pass","pass","geny",1,156,0
4518,3,"5",22,"2",0,"2","no","no",5,0,0,1,"ft",0.993494419960142,0.826000087788265,0.90500588454893,"good","dist","dist","millenn",1,156,0
4519,4,"1",27,"2",2,"1","no","no",0,1,0,0,"ft",0.638279907462109,0.423715019757034,0.196052247405867,"ok","fail","fail","millenn",1,156,0
4520,2,"4",24,"1",0,"1","no","no",0,0,0,0,"ft",0.730969503924079,0.452055967410854,0.66022971888861,"ok","pass","fail","millenn",1,156,0
4521,3,"2",26,"1",0,"1","no","no",4,0,0,0,"pt",0.871953778299151,0.66591571892817,0.219338414743336,"good","fail","pass","millenn",1,8,1
4522,3,"1",25,"1",1,"1","no","no",3,1,0,0,"ft",0.74321288083117,0.651869584715126,0.206699705669543,"ok","fail","pass","millenn",1,156,0
4523,2,"1",18,"2",0,"3","yes","no",2,0,0,0,"ft",0.956776882976217,0.550389979232401,0.845036291696736,"good","dist","pass","genz",1,156,0
4524,2,"4",18,"1",1,"3","yes","no",3,0,0,0,"ft",0.993909728012487,0.693879241230221,0.684052058335066,"good","pass","pass","genz",1,156,0
4525,3,"2",26,"1",2,"1","no","no",8,2,0,0,"ft",0.173750665717447,0.73345592280627,0.216396686253828,"poor","fail","pass","millenn",1,66,1
4526,3,"3",51,"1",0,"2","yes","no",3,0,0,0,"ft",0.903503311431775,0.724183797342981,0.189324677131467,"good","fail","pass","geny",1,156,0
4527,2,"2",26,"1",0,"1","no","no",7,2,0,0,"pt",0.944744589951985,0.739720520923419,0.846742074541698,"good","dist","pass","millenn",1,156,0
4528,5,"2",21,"2",0,"1","no","yes",2,0,0,0,"pt",0.966751537033081,0.730109461429063,0.667078153009074,"good","pass","pass","millenn",1,156,0
4529,5,"5",33,"2",0,"1","no","yes",2,0,0,1,"pt",0.893712598029124,0.700993371907601,0.465088629185691,"good","fail","pass","millenn",1,156,0
4530,4,"1",23,"1",0,"1","no","no",0,1,0,0,"pt",0.666347273745423,0.515827098230711,0.645526600024108,"ok","pass","pass","millenn",1,156,0
4531,4,"1",29,"1",2,"1","no","yes",0,0,0,0,"ft",0.618029064671668,0.379681004619757,0.425665558514093,"ok","fail","fail","millenn",1,156,0
4532,3,"1",23,"2",0,"1","no","no",0,0,0,0,"pt",0.915104605230015,0.539710633028645,0.493599039830482,"good","fail","pass","millenn",1,156,0
4533,3,"5",29,"2",0,"1","yes","no",4,0,0,0,"pt",0.978740224736734,0.667157100256034,0.679635408394798,"good","pass","pass","millenn",1,156,0
4534,4,"1",24,"1",3,"3","yes","no",4,0,0,0,"ft",0.912077240896478,0.705582741749199,0.804119578146185,"good","dist","pass","millenn",1,156,0
4535,3,"3",28,"2",0,"1","yes","no",6,1,0,0,"ft",0.61011868750181,0.606495640262457,0.484917520245345,"ok","fail","pass","millenn",1,156,0
4536,4,"1",30,"2",1,"1","no","no",8,0,0,0,"pt",0.942621658151894,0.802645208094526,0.930031389549453,"good","dist","dist","millenn",1,31,1
4537,2,"2",27,"2",2,"1","no","no",4,0,0,0,"pt",0.943264403236358,0.698823206039704,0.847343667575989,"good","dist","pass","millenn",1,156,0
4538,2,"3",19,"2",2,"1","yes","no",0,0,0,0,"ft",0.876574798695239,0.5001015223735,0.546519168156691,"good","pass","pass","genz",1,156,0
4539,3,"1",35,"1",0,"3","yes","no",5,1,0,0,"ft",0.974654132646507,0.792909973942481,0.784145988413244,"good","dist","dist","geny",1,156,0
4540,2,"1",21,"2",0,"1","no","no",6,0,0,0,"pt",0.943043016816785,0.758509705073846,0.903159103593221,"good","dist","dist","millenn",1,156,0
4541,3,"1",27,"2",0,"3","yes","no",0,0,0,0,"ft",0.960727978716088,0.499796299959515,0.900712530844336,"good","dist","fail","millenn",1,156,0
4542,3,"1",31,"1",3,"3","no","no",2,0,0,0,"ft",0.981012825450592,0.701590413445033,0.66636754418109,"good","pass","pass","millenn",1,156,0
4543,4,"1",22,"1",0,"1","no","no",0,0,0,0,"ft",0.880281404515937,0.483323375484139,0.282388084788141,"good","fail","fail","millenn",1,113,1
4544,2,"1",25,"1",2,"3","yes","no",0,0,0,0,"ft",0.999890746690826,0.439783566845941,0.933224742657198,"good","dist","fail","millenn",1,8,1
4545,3,"1",23,"1",2,"3","yes","no",4,0,0,0,"ft",0.935331707972905,0.696996241663025,0.934664319083548,"good","dist","pass","millenn",1,156,0
4546,1,"2",34,"1",3,"3","yes","no",3,0,0,4,"ft",0.740353831244217,0.615286082631148,0.569407563360513,"ok","pass","pass","millenn",1,156,0
4547,2,"4",23,"1",2,"1","yes","no",0,0,0,0,"pt",0.704869602646144,0.329861431667468,0.771621890617016,"ok","dist","fail","millenn",1,156,0
4548,5,"2",27,"1",2,"1","no","yes",1,0,1,0,"ft",0.640749422068411,0.487797478416426,0.125989944031338,"ok","fail","fail","millenn",1,156,0
4549,2,"3",27,"1",1,"1","no","no",4,0,0,0,"ft",0.883020886772578,0.638852456334337,0.512598330425427,"good","pass","pass","millenn",1,156,0
4550,2,"1",17,"1",0,"1","no","no",8,0,0,0,"ft",0.914239001701199,0.848834252359892,0.924573565445533,"good","dist","dist","genz",1,26,1
4551,4,"1",29,"2",2,"1","no","no",3,0,0,0,"ft",0.942426387957322,0.669329288427031,0.620786608203874,"good","pass","pass","millenn",1,156,0
4552,1,"1",26,"1",3,"1","no","no",0,0,0,0,"ft",0.94357280534817,0.531148431563531,0.880315093376923,"good","dist","pass","millenn",1,156,0
4553,5,"1",35,"1",0,"1","no","no",3,0,0,0,"pt",0.770609769969257,0.594441980158786,0.481497999254856,"good","fail","pass","geny",1,26,1
4554,3,"2",22,"1",2,"3","yes","no",4,0,2,0,"ft",0.954536209796707,0.778085922214935,0.883121866280246,"good","dist","dist","millenn",1,156,0
4555,4,"1",25,"2",0,"1","yes","no",5,0,0,0,"ft",0.996349601769217,0.772289985951948,0.806798661387627,"good","dist","dist","millenn",1,156,0
4556,3,"1",31,"1",2,"1","no","no",5,0,0,0,"ft",0.87316002650657,0.804953563266188,0.810514218800365,"good","dist","dist","millenn",1,156,0
4557,3,"1",27,"2",0,"1","no","no",0,0,0,0,"ft",0.847831486188012,0.588964815842103,0.787587555817433,"good","dist","pass","millenn",1,156,0
4558,5,"3",23,"2",3,"1","no","no",0,0,0,0,"ft",0.995609831028792,0.478714355867021,0.334692047080397,"good","fail","fail","millenn",1,156,0
4559,3,"1",31,"2",2,"1","yes","no",0,0,0,0,"ft",0.914601221068934,0.374948577625925,0.791912895682661,"good","dist","fail","millenn",1,156,0
4560,2,"2",24,"2",0,"3","yes","no",1,0,0,0,"ft",0.885842164849159,0.445286677728358,0.358066051074785,"good","fail","fail","millenn",1,156,0
4561,3,"3",19,"1",2,"1","no","no",3,0,0,0,"ft",0.812801503235762,0.586020075123725,0.733999915166257,"good","pass","pass","genz",1,156,0
4562,2,"1",18,"1",0,"1","no","no",1,0,0,0,"ft",0.851339957513381,0.576470587014887,0.819017572558034,"good","dist","pass","genz",1,26,1
4563,3,"1",33,"2",1,"3","yes","no",2,0,0,0,"ft",0.720034747958602,0.670778497864693,0.794374144956354,"ok","dist","pass","millenn",1,156,0
4564,3,"1",42,"2",0,"1","no","no",2,0,0,0,"pt",0.973035004019796,0.740966637643277,0.827252957097099,"good","dist","pass","geny",1,15,1
4565,4,"3",22,"2",0,"1","no","no",3,0,0,0,"pt",0.808392098742525,0.613202412134812,0.747094479615919,"good","pass","pass","millenn",1,26,1
4566,4,"1",21,"1",0,"1","no","yes",4,0,0,0,"ft",0.873729329369564,0.768742666602358,0.945481318016417,"good","dist","dist","millenn",1,156,0
4567,2,"5",38,"1",2,"1","no","no",8,0,0,0,"pt",0.588132738932171,0.741570074691317,0.687219526450162,"ok","pass","pass","geny",1,156,0
4568,5,"1",18,"1",0,"3","yes","yes",3,0,0,0,"ft",0.99814021925327,0.653850704849447,0.812369091822201,"good","dist","pass","genz",1,66,1
4569,3,"3",20,"2",1,"1","no","no",0,0,1,0,"pt",0.233194732799213,0.396070823975882,0.231748075068804,"poor","fail","fail","genz",1,156,0
4570,5,"1",26,"1",2,"1","no","no",0,1,0,0,"ft",0.587956249532133,0.387613924694165,0.106331510431363,"ok","fail","fail","millenn",1,26,1
4571,1,"4",28,"1",0,"3","yes","no",3,0,0,0,"ft",0.957966554107383,0.733183172547914,0.519783559537351,"good","pass","pass","millenn",1,11,1
4572,3,"1",29,"2",3,"3","yes","no",0,0,0,0,"ft",0.937743534700733,0.438520502634826,0.813542060001696,"good","dist","fail","millenn",1,156,0
4573,3,"5",24,"1",0,"1","no","no",4,0,0,0,"ft",0.897333339870462,0.695544778803476,0.283947385019914,"good","fail","pass","millenn",1,156,0
4574,4,"5",24,"3",0,"1","no","no",6,0,0,0,"pt",0.97041569732117,0.826086940111904,0.558935003146633,"good","pass","dist","millenn",1,118,1
4575,3,"3",34,"1",0,"3","no","no",6,0,0,0,"ft",0.972270698799802,0.799875683718606,0.824647285172912,"good","dist","dist","millenn",1,93,1
4576,2,"1",19,"2",0,"1","yes","no",0,0,0,0,"ft",0.998254002960111,0.528313269976227,0.262483558202593,"good","fail","pass","genz",1,79,1
4577,2,"3",29,"2",2,"3","yes","no",2,0,0,0,"ft",0.977547954096408,0.522420551297507,0.880257065499254,"good","dist","pass","millenn",1,156,0
4578,2,"2",30,"2",0,"3","no","no",0,0,0,0,"ft",0.945510415043099,0.33103427921711,0.278833852011342,"good","fail","fail","millenn",1,156,0
4579,3,"4",25,"4",2,"3","yes","no",0,0,0,0,"ft",0.993567688506984,0.468086735001248,0.623524909639252,"good","pass","fail","millenn",1,156,0
4580,4,"3",31,"2",0,"1","yes","no",3,0,0,0,"pt",0.608729234390261,0.499076466146605,0.492939956522326,"ok","fail","fail","millenn",1,40,1
4581,2,"2",22,"1",2,"1","no","no",0,0,1,0,"pt",0.979230877905255,0.528682404152072,0.789277736871509,"good","dist","pass","millenn",1,66,1
4582,3,"1",26,"1",0,"1","no","no",3,0,0,0,"ft",0.87867999465913,0.508311818949904,0.917109738009613,"good","dist","pass","millenn",1,156,0
4583,1,"3",28,"1",0,"1","no","no",4,0,0,0,"pt",0.989043781456282,0.730350088909793,0.878117100497843,"good","dist","pass","millenn",1,156,0
4584,4,"1",23,"1",0,"1","yes","no",0,0,0,0,"pt",0.696220580860563,0.431818519029109,0.359645348253617,"ok","fail","fail","millenn",1,66,1
4585,3,"1",18,"1",0,"1","no","no",0,0,0,0,"ft",0.641802779896997,0.574639826190438,0.350280408529824,"ok","fail","pass","genz",1,156,0
4586,2,"1",23,"2",0,"1","no","no",2,0,0,0,"pt",0.961814545608721,0.788007549860727,0.921447306583922,"good","dist","dist","millenn",1,66,1
4587,4,"1",37,"2",0,"1","no","no",4,0,0,0,"pt",0.919793147825383,0.602976620908089,0.902135830088105,"good","dist","pass","geny",1,156,0
4588,2,"1",32,"2",0,"1","no","no",6,0,0,0,"ft",0.815893534525443,0.782071310970219,0.853421898238292,"good","dist","dist","millenn",1,156,0
4589,4,"1",22,"2",0,"1","no","no",0,0,0,0,"ft",0.86009576322387,0.448291124438739,0.677636728934641,"good","pass","fail","millenn",1,131,1
4590,2,"2",17,"2",0,"1","no","no",2,0,0,0,"ft",0.812174635398313,0.592965853106912,0.564595158432916,"good","pass","pass","genz",1,131,1
4591,2,"5",24,"2",0,"3","yes","no",7,0,0,0,"ft",0.745103046745128,0.707748275200298,0.89015882822535,"ok","dist","pass","millenn",1,156,0
4592,1,"1",25,"2",2,"3","yes","no",5,0,0,0,"ft",0.886024433842967,0.703750168514846,0.709615829645612,"good","pass","pass","millenn",1,156,0
4593,4,"4",17,"2",3,"3","yes","no",0,0,0,0,"ft",0.976507489914216,0.496328977941197,0.728018149171539,"good","pass","fail","genz",1,156,0
4594,3,"1",24,"4",0,"1","no","no",0,0,0,0,"ft",0.989972068656346,0.706355622298026,0.8795326184614,"good","dist","pass","millenn",1,156,0
4595,1,"1",31,"1",3,"1","no","no",0,1,0,0,"ft",0.358788119760591,0.302942584353415,0.327329081580186,"poor","fail","fail","millenn",1,156,0
4596,3,"1",28,"2",0,"3","yes","no",0,0,0,0,"ft",0.968496587341052,0.331404955683818,0.605615186714831,"good","pass","fail","millenn",1,156,0
4597,4,"1",25,"2",2,"1","no","yes",4,0,0,0,"pt",0.594221802297757,0.692907507440109,0.452586274093484,"ok","fail","pass","millenn",1,156,0
4598,3,"1",31,"2",1,"1","no","no",0,0,0,0,"pt",0.922768165906022,0.546555355173044,0.677350957944186,"good","pass","pass","millenn",1,13,1
4599,3,"1",33,"1",3,"1","no","no",0,0,0,0,"ft",0.939599317516431,0.431537237226956,0.379267421525051,"good","fail","fail","millenn",1,156,0
4600,4,"4",31,"2",3,"3","no","no",0,2,0,0,"ft",0.345745144846333,0.413568302699532,0.0703146001400242,"poor","fail","fail","millenn",1,130,1
4601,3,"1",17,"2",2,"1","yes","no",3,0,0,0,"ft",0.926490203340484,0.640326812238622,0.84794412370778,"good","dist","pass","genz",1,156,0
4602,2,"1",18,"1",2,"1","yes","no",7,0,0,0,"ft",0.880264459898158,0.800353522832747,0.684872668734691,"good","pass","dist","genz",1,156,0
4603,3,"1",26,"2",0,"1","no","no",2,0,0,0,"pt",0.515408115207236,0.40049044082803,0.49302115823443,"ok","fail","fail","millenn",1,156,0
4604,4,"1",30,"2",2,"1","no","no",5,0,0,0,"ft",0.59560916725187,0.686588741175368,0.517680001722088,"ok","pass","pass","millenn",1,156,0
4605,3,"1",26,"2",0,"1","no","no",0,0,0,0,"ft",0.904291608307867,0.503364313091849,0.91376217854901,"good","dist","pass","millenn",1,156,0
4606,4,"5",44,"2",2,"1","no","no",3,0,0,0,"pt",0.945980514243783,0.709121094223913,0.928271561652638,"good","dist","pass","geny",1,156,0
4607,3,"1",30,"1",0,"1","no","no",3,0,0,0,"ft",0.957548541487349,0.539437446399889,0.782448014614401,"good","dist","pass","millenn",1,79,1
4608,2,"5",42,"2",2,"1","no","no",0,0,0,0,"pt",0.979622320969786,0.48476576949552,0.925188319739096,"good","dist","fail","geny",1,156,0
4609,1,"1",22,"1",0,"1","no","no",2,0,0,0,"pt",0.656754583853391,0.571922662627119,0.519901570379064,"ok","pass","pass","millenn",1,156,0
4610,2,"1",41,"2",0,"1","no","no",5,0,0,0,"pt",0.999332505170759,0.710920311722174,0.714354873509232,"good","pass","pass","geny",1,156,0
4611,2,"4",16,"2",0,"1","no","no",4,0,0,0,"ft",0.981905636701731,0.755391928933406,0.862981563299774,"good","dist","dist","genz",1,156,0
4612,3,"1",20,"1",2,"3","yes","no",4,0,0,0,"ft",0.849113168139856,0.623813614963814,0.872463332816936,"good","dist","pass","genz",1,156,0
4613,3,"3",23,"1",2,"2","yes","no",4,0,0,0,"ft",0.879460314928239,0.585584659811836,0.70319748532524,"good","pass","pass","millenn",1,156,0
4614,3,"1",25,"1",2,"1","no","no",0,0,0,0,"pt",0.772241968154914,0.627037788005207,0.669945433815812,"good","pass","pass","millenn",1,13,1
4615,3,"3",25,"2",2,"3","yes","no",5,0,0,0,"ft",0.913798624830791,0.67037491809914,0.718262419355663,"good","pass","pass","millenn",1,156,0
4616,3,"1",26,"2",0,"1","no","no",3,0,0,0,"pt",0.91745527314576,0.604598535511809,0.588243735908362,"good","pass","pass","millenn",1,156,0
4617,2,"1",36,"2",0,"1","no","no",0,0,0,0,"ft",0.986405272742196,0.384354456912735,0.549943992282132,"good","pass","fail","geny",1,145,1
4618,2,"2",24,"1",2,"1","no","no",3,0,0,0,"pt",0.89261551723955,0.521478702157577,0.451531248086143,"good","fail","pass","millenn",1,131,1
4619,2,"4",23,"1",0,"1","no","no",0,0,0,0,"pt",0.998138503647432,0.609651874511315,0.351437269725286,"good","fail","pass","millenn",1,156,0
4620,2,"2",21,"2",0,"3","yes","no",6,0,1,0,"ft",0.841377692390116,0.743877840368146,0.788076369851909,"good","dist","pass","millenn",1,13,1
4621,3,"3",29,"1",0,"1","no","no",3,0,0,0,"ft",0.954006072143294,0.731945529416153,0.646417882856738,"good","pass","pass","millenn",1,156,0
4622,2,"2",25,"1",0,"3","yes","no",6,0,0,0,"ft",0.958320606895504,0.836629825005919,0.69727213963671,"good","pass","dist","millenn",1,156,0
4623,3,"1",22,"1",0,"1","no","no",6,0,0,0,"ft",0.737933387113369,0.710862407243286,0.145903654485961,"ok","fail","pass","millenn",1,156,0
4624,3,"1",24,"1",0,"3","yes","no",7,0,0,0,"ft",0.96644949157053,0.731646444957798,0.547776838299406,"good","pass","pass","millenn",1,156,0
4625,5,"1",19,"2",2,"1","no","no",3,1,0,0,"ft",0.935920948301059,0.619516723528246,0.863840716502588,"good","dist","pass","genz",1,156,0
4626,4,"3",23,"2",0,"3","yes","no",6,1,0,0,"ft",0.848713737284703,0.72703742863631,0.809857852859322,"good","dist","pass","millenn",1,156,0
4627,2,"1",23,"1",0,"1","no","no",4,0,0,0,"ft",0.955816707775887,0.761216772971098,0.849467404996768,"good","dist","dist","millenn",1,156,0
4628,2,"5",25,"2",3,"1","no","no",5,0,0,0,"ft",0.805870835761171,0.653070559812405,0.638922217553476,"good","pass","pass","millenn",1,156,0
4629,3,"1",20,"1",1,"3","yes","no",3,0,0,0,"ft",0.890802519522069,0.674461733978566,0.852283412663927,"good","dist","pass","genz",1,156,0
4630,4,"1",26,"1",0,"1","yes","no",7,0,0,0,"pt",0.669539483386855,0.687992040312432,0.481416682320423,"ok","fail","pass","millenn",1,156,0
4631,3,"1",26,"2",2,"3","yes","no",3,0,0,0,"ft",0.998924658250714,0.703179479835522,0.775154839267319,"good","dist","pass","millenn",1,156,0
4632,3,"1",27,"2",2,"2","no","no",0,0,0,0,"ft",0.988632220411545,0.379465356106842,0.478751130149533,"good","fail","fail","millenn",1,156,0
4633,4,"1",33,"2",2,"3","no","no",5,0,0,0,"ft",0.998866474059777,0.666173759618372,0.257728188784279,"good","fail","pass","millenn",1,40,1
4634,1,"1",32,"1",2,"1","no","no",5,0,0,0,"pt",0.92566692002588,0.657352904324956,0.805902406786352,"good","dist","pass","millenn",1,156,0
